"","x"
"26951",17187.4840142015
"26952",12039.3236716213
"26953",12822.4985216195
"26954",13600.8399418025
"26955",10142.7928403628
"26956",9836.31366312275
"26957",13169.3117582926
"26958",12353.2976504454
"26959",11544.4668022085
"26960",14294.2287945632
"26961",14061.9624240203
"26962",16614.5421478937
"26963",18043.4974124809
"26964",15190.5145849977
"26965",11317.6991342786
"26966",16065.6885297803
"26967",13612.0291875915
"26968",8430.10828947126
"26969",19939.4820746419
"26970",19538.5047467653
"26971",17912.6828325904
"26972",17868.1569157958
"26973",15155.089408552
"26974",15352.3306863681
"26975",11928.363414473
"26976",17945.9959706246
"26977",12509.5983152702
"26978",17837.6863330462
"26979",12389.0387013086
"26980",14650.878453703
"26981",13057.7510147561
"26982",18695.1217868974
"26983",12896.992946641
"26984",21088.7100841467
"26985",13180.1693700256
"26986",10726.0346728682
"26987",14745.6129987476
"26988",17726.8553478255
"26989",14061.8292431294
"26990",15456.9624970889
"26991",14590.7531826666
"26992",18544.4953932038
"26993",16996.6798152696
"26994",18169.5024371232
"26995",11822.1510875988
"26996",12034.3935759433
"26997",17991.9992959886
"26998",14038.5853175522
"26999",11044.9945353544
"27000",12488.0708025271
"27001",15431.5027924309
"27002",14362.7719719284
"27003",13771.9662737635
"27004",13080.0396250769
"27005",15884.4486475568
"27006",13411.4583379843
"27007",12392.062629432
"27008",20938.0968153186
"27009",12544.5096012699
"27010",11176.3865972734
"27011",12655.9502158534
"27012",14034.6584698592
"27013",16347.9721527722
"27014",18507.0864672652
"27015",12444.4323641706
"27016",15918.8267758605
"27017",12171.6797341299
"27018",11411.9648268933
"27019",14873.7278419495
"27020",19271.4073896034
"27021",20616.6908777838
"27022",16938.7717558551
"27023",15907.0127345995
"27024",13404.7914186486
"27025",15452.1383040427
"27026",15457.6791383531
"27027",13865.6456598985
"27028",11919.5075014489
"27029",17319.6041511449
"27030",16607.6323911901
"27031",15754.7830326314
"27032",15321.690873714
"27033",14226.1883807412
"27034",17851.4348714786
"27035",13411.3300501001
"27036",13265.3963103699
"27037",13925.7873511224
"27038",18505.3785500647
"27039",15526.0577674364
"27040",14439.7110849102
"27041",8258.49271293348
"27042",14745.3413461169
"27043",19623.4756112542
"27044",3494.23682515904
"27045",19910.7635414854
"27046",19349.7830921367
"27047",14379.8151146272
"27048",15420.2596337588
"27049",11851.9866988147
"27050",19275.8007206253
"27051",10370.6714555588
"27052",12323.7437679506
"27053",17187.7199546999
"27054",12242.7609787849
"27055",18410.9469686188
"27056",15944.3739978017
"27057",13552.7965637108
"27058",12436.2729408429
"27059",9098.01823477561
"27060",12203.1394189083
"27061",16744.4744948933
"27062",17220.9490745515
"27063",11858.4504237085
"27064",12033.9235266977
"27065",10972.7330645136
"27066",13666.6372118645
"27067",11079.9490262454
"27068",17160.0169463221
"27069",18928.6678966048
"27070",17331.5799212352
"27071",7886.58496192687
"27072",18465.6193187148
"27073",14569.5436931124
"27074",14949.5285190127
"27075",13896.2724377029
"27076",12339.5923559217
"27077",11310.2227500587
"27078",9518.3603901414
"27079",15234.7588660211
"27080",14707.5987924949
"27081",16649.3327177186
"27082",12031.3486875662
"27083",14534.3057718245
"27084",12399.6293768458
"27085",13647.181873633
"27086",16162.5713763861
"27087",16634.6998024511
"27088",14131.9420028814
"27089",18206.0764909009
"27090",13058.1199163215
"27091",14167.4931466033
"27092",15674.813471616
"27093",13699.7245995041
"27094",14511.3061533731
"27095",13784.9853898069
"27096",14723.8404024502
"27097",14371.6068198795
"27098",13298.3735178005
"27099",14495.1623427197
"27100",16917.823800757
"27101",15864.0172294727
"27102",19765.2631452606
"27103",18447.3509240702
"27104",15309.2104151527
"27105",13739.9551104429
"27106",18560.416393746
"27107",13845.5625107259
"27108",12196.8799179493
"27109",13805.1331059345
"27110",16966.7902094052
"27111",16967.6914265663
"27112",9429.70142602671
"27113",11907.0185315028
"27114",14614.3777556618
"27115",9483.8754071691
"27116",13432.6517855078
"27117",13431.4889273983
"27118",14709.7459469588
"27119",19480.0942132232
"27120",18049.9139166171
"27121",13160.2097942426
"27122",17085.3497803922
"27123",18168.0443096028
"27124",16514.7514237637
"27125",15614.0622230008
"27126",13823.7308649099
"27127",17786.0825480492
"27128",13699.5960954342
"27129",15373.8022628509
"27130",16734.5153578918
"27131",8681.64643321628
"27132",16352.9557991815
"27133",18404.9301581077
"27134",13589.6553748408
"27135",12978.0799977945
"27136",14144.3929303782
"27137",19298.3743660874
"27138",14506.401403083
"27139",9287.69820381223
"27140",19028.5482206961
"27141",8098.42881342934
"27142",10929.2496041007
"27143",15902.8844084212
"27144",12547.1662260486
"27145",13970.4672029099
"27146",18836.1633245976
"27147",15035.7192956506
"27148",14750.0724766941
"27149",17333.0444411673
"27150",17060.484911329
"27151",11999.8736989636
"27152",19875.5790841588
"27153",15023.9688687213
"27154",19112.8857924171
"27155",18336.9682209924
"27156",8703.5617609835
"27157",15698.8492297332
"27158",9256.17645181771
"27159",14846.8233099123
"27160",19188.5228884334
"27161",21080.6437261884
"27162",12769.7988984125
"27163",12363.9412011372
"27164",13212.2611011852
"27165",11353.6595474011
"27166",17435.1234979416
"27167",18068.0451401247
"27168",17210.4604197719
"27169",11954.4706508919
"27170",9775.267902348
"27171",11931.1201274471
"27172",14788.6195626119
"27173",12121.0287985086
"27174",12001.5600889297
"27175",7912.34396379612
"27176",14030.5158937808
"27177",12024.1049423177
"27178",11494.3827839042
"27179",13979.1758266036
"27180",12821.4833119256
"27181",14457.9646041592
"27182",13266.0180235656
"27183",19128.1780651487
"27184",12279.2340012513
"27185",18006.2165341368
"27186",15727.6604415237
"27187",18303.7641497735
"27188",13434.9372572274
"27189",16666.6955426171
"27190",14238.611878396
"27191",19506.7865372509
"27192",6937.93022107566
"27193",16710.7324138966
"27194",16093.100847595
"27195",14939.6903189501
"27196",13483.6485169439
"27197",9787.59703550449
"27198",16048.1403212428
"27199",16154.176539127
"27200",15969.60588421
"27201",16321.6819240147
"27202",11941.940017966
"27203",16268.7110205233
"27204",9741.64594182422
"27205",10286.4733393643
"27206",15256.2859902131
"27207",16556.0846406675
"27208",24517.4386339746
"27209",14333.5316390431
"27210",19074.3857516393
"27211",11397.2421793086
"27212",14914.2776983304
"27213",16412.4880163896
"27214",16288.7113271629
"27215",16577.4675640674
"27216",15622.8609002738
"27217",13115.422474548
"27218",13903.53654009
"27219",13768.704124631
"27220",10220.0826963521
"27221",19433.2797888496
"27222",15347.2805282937
"27223",19386.4257106229
"27224",11960.8542827364
"27225",16655.4220201515
"27226",20742.9497037026
"27227",15280.8803922929
"27228",13792.5134203685
"27229",14497.246048557
"27230",16275.1596233613
"27231",9926.67272193877
"27232",20436.5521117139
"27233",24172.2129623938
"27234",14177.9189003324
"27235",16798.7292428964
"27236",18467.9573936314
"27237",9126.05057027688
"27238",16717.6631438866
"27239",19136.9812119934
"27240",15296.2034956379
"27241",16353.7345542113
"27242",20374.2150845075
"27243",14172.5323954483
"27244",15967.5247669231
"27245",11770.3368813767
"27246",18788.4057805192
"27247",18055.833491198
"27248",12714.3454570293
"27249",13005.7804379107
"27250",10637.0128178727
"27251",16769.0353128255
"27252",14067.2157154144
"27253",18025.8610962131
"27254",10614.109562361
"27255",15393.0303180116
"27256",16467.30437794
"27257",6086.27949459923
"27258",11954.2412371864
"27259",12419.8681570625
"27260",12004.0316824222
"27261",12593.3462329595
"27262",13080.3743811245
"27263",15099.1138665139
"27264",8501.72968169102
"27265",18186.3207651971
"27266",12691.689990137
"27267",12509.5673587396
"27268",13524.1345040859
"27269",19273.9590831898
"27270",14288.9032044741
"27271",14325.7601289161
"27272",17490.1592228379
"27273",14869.5944789974
"27274",15910.5780271191
"27275",14698.2010923807
"27276",13612.4345531594
"27277",15736.0013013605
"27278",17972.4287158644
"27279",15384.8045137656
"27280",15960.174243576
"27281",15556.1796881345
"27282",14449.1353734801
"27283",18629.6202677397
"27284",14213.6509220652
"27285",13408.6452072252
"27286",13600.4156468186
"27287",17314.4773264798
"27288",8465.84661850354
"27289",11398.127947712
"27290",14864.6037094952
"27291",13177.1215761508
"27292",6431.37599787908
"27293",10328.4604132994
"27294",19984.4359718884
"27295",16854.9053455325
"27296",18348.5567639692
"27297",11382.8115949493
"27298",18788.7525853994
"27299",16177.1771077758
"27300",18858.1058033163
"27301",18543.7480076204
"27302",15764.7731997933
"27303",14501.4863914508
"27304",21417.6957776288
"27305",17486.4524903525
"27306",16087.6031131589
"27307",19310.2404527627
"27308",14754.7562068697
"27309",15861.1670325548
"27310",15483.3800692184
"27311",17788.016692597
"27312",13190.6244896153
"27313",16157.5536463074
"27314",16022.7479605075
"27315",12646.4177083035
"27316",15469.722725334
"27317",13687.1703247068
"27318",17620.2342281816
"27319",19196.3921117433
"27320",12818.0253704078
"27321",13010.3932036641
"27322",14974.8070781285
"27323",13432.7682132685
"27324",14712.2067565418
"27325",13831.648324321
"27326",13207.5361112282
"27327",18849.5685422244
"27328",17416.255904761
"27329",15576.876690049
"27330",12896.6837305071
"27331",13291.228789282
"27332",16754.6966204752
"27333",12746.1815010392
"27334",12274.7588148872
"27335",16564.8103398234
"27336",12013.1321445711
"27337",16563.8193676704
"27338",10475.5471564587
"27339",17746.280959618
"27340",8035.64195196693
"27341",17974.7990329661
"27342",14329.4575378408
"27343",12330.233476884
"27344",14043.9503742064
"27345",8701.56302802962
"27346",19804.1099268448
"27347",14401.5737177837
"27348",14399.7091640878
"27349",12013.6738555968
"27350",15808.7097014239
"27351",12369.7979932186
"27352",13116.277508652
"27353",17521.6809857036
"27354",17522.3097963761
"27355",10251.2945023399
"27356",12332.106240355
"27357",11927.9345514235
"27358",14872.1954511472
"27359",22557.5294708503
"27360",13657.5341576841
"27361",15846.9683899478
"27362",19900.0879504107
"27363",19076.3630072723
"27364",10673.0335224855
"27365",17068.3254636419
"27366",9129.39388887339
"27367",16827.773267313
"27368",14269.2308688231
"27369",16494.0527732063
"27370",17286.1463678568
"27371",10133.9414768537
"27372",12482.2649362941
"27373",21465.1345513637
"27374",12622.4764692616
"27375",16808.8544139834
"27376",15157.3068796522
"27377",16477.0800574664
"27378",15136.9264433639
"27379",16823.6499902825
"27380",15973.5082053009
"27381",10285.2346243714
"27382",15993.8376712413
"27383",11807.7922461975
"27384",14615.7602355058
"27385",20157.036023285
"27386",15760.5273779466
"27387",18418.6808017192
"27388",18147.8729181158
"27389",16937.6937026615
"27390",13381.8168469881
"27391",15096.7109403659
"27392",14137.3013411
"27393",15316.5048141656
"27394",13844.342707374
"27395",12384.675595984
"27396",11202.2393216355
"27397",15353.853157537
"27398",11080.8834294596
"27399",17496.5119888744
"27400",14887.8163521021
"27401",16626.4839431745
"27402",15875.0048705379
"27403",14384.5713895828
"27404",17907.7233281946
"27405",14034.0836586888
"27406",20084.2002699047
"27407",20606.3608300458
"27408",12302.0974463754
"27409",19002.2037524118
"27410",16870.2350803758
"27411",11857.0357052208
"27412",12496.4336167575
"27413",15052.6410002487
"27414",15861.7118804053
"27415",18424.8486061604
"27416",16158.8635815846
"27417",17055.2798861098
"27418",11510.2268642074
"27419",16583.4557073516
"27420",14613.5513132481
"27421",16450.4735995254
"27422",14934.6492396062
"27423",13906.2194032168
"27424",13448.3273594129
"27425",14799.2408241442
"27426",18223.801823407
"27427",6871.81910592424
"27428",18967.3490832767
"27429",9319.80883077349
"27430",16539.4161591774
"27431",19324.9655580627
"27432",12683.3380979742
"27433",12563.1917714169
"27434",18228.8746956617
"27435",20953.6954008508
"27436",17804.1122085401
"27437",14546.3748724733
"27438",14045.708616477
"27439",19838.6613095951
"27440",13572.6389246819
"27441",12668.0831107488
"27442",10956.0051039697
"27443",20725.8204818417
"27444",19416.7697407606
"27445",9216.64102737591
"27446",13161.0391032639
"27447",13431.9058380827
"27448",16008.3609973905
"27449",11887.897099212
"27450",13556.6229557073
"27451",18083.9223771303
"27452",15474.6538368726
"27453",16481.852808774
"27454",13619.7514497208
"27455",17296.3160260798
"27456",15947.6328168712
"27457",16972.1641208394
"27458",17841.064216323
"27459",13645.7996966144
"27460",18821.3541979112
"27461",15312.3002894367
"27462",11757.433220609
"27463",16624.180285914
"27464",19599.9559141241
"27465",19346.6062499384
"27466",13428.4269700877
"27467",13249.7894479967
"27468",23213.0005847729
"27469",15439.9660996921
"27470",18145.1790070963
"27471",14727.4207138709
"27472",15397.3067294085
"27473",14230.9206146372
"27474",20666.1323570405
"27475",11148.6733653329
"27476",14645.8618242491
"27477",17121.6447781286
"27478",16116.3700422267
"27479",19418.9537562578
"27480",18289.5097648565
"27481",16122.5326727351
"27482",13348.84807484
"27483",9804.73694764951
"27484",17130.1416358247
"27485",15531.4574501879
"27486",17646.7765192821
"27487",10890.8749225269
"27488",12499.5746790703
"27489",15092.2488776042
"27490",13840.9124752801
"27491",20222.9982972798
"27492",14409.8400379061
"27493",11222.3164147743
"27494",11178.8664632199
"27495",14184.978640982
"27496",17364.3478245517
"27497",15688.1072372521
"27498",13105.8301818999
"27499",14063.2924884498
"27500",16513.1949779454
"27501",13709.1702942998
"27502",11847.0782426279
"27503",14303.2277697471
"27504",16700.5450277598
"27505",21784.9896150314
"27506",12911.9278171328
"27507",17714.8451169023
"27508",18245.0677680094
"27509",11404.5502944898
"27510",18390.2595102662
"27511",17727.0908396161
"27512",19110.7544018092
"27513",15877.833600688
"27514",16723.196151149
"27515",7848.47859364593
"27516",18216.4219019129
"27517",16080.4921937234
"27518",12798.5379716072
"27519",17228.6140182354
"27520",17197.2892073456
"27521",8846.68284529417
"27522",20343.5878225209
"27523",18225.2972286271
"27524",18933.3060013722
"27525",16797.9977690483
"27526",11939.8113647171
"27527",7688.27813342786
"27528",8062.56776246239
"27529",16447.8275513735
"27530",10850.027812063
"27531",14170.4580517695
"27532",13756.9589369829
"27533",16736.4077709631
"27534",11048.6371587324
"27535",17686.9477909815
"27536",15183.6565791362
"27537",12829.8242722224
"27538",18266.5739498632
"27539",12533.5871342979
"27540",11951.1954678937
"27541",18728.2769061797
"27542",17732.7787981018
"27543",19996.3372131126
"27544",14398.9036421022
"27545",17126.126945853
"27546",9655.58780978045
"27547",13009.0588129221
"27548",14062.773551667
"27549",15520.9917879264
"27550",11668.4607049773
"27551",13536.0557751724
"27552",17014.7218408952
"27553",12158.6280484583
"27554",8333.13454115964
"27555",14920.0083624167
"27556",18122.0641025462
"27557",9975.46253656382
"27558",15052.4724724194
"27559",17322.2018806543
"27560",16497.4566033614
"27561",11836.4258552956
"27562",20261.5849787695
"27563",20528.4432901367
"27564",17204.166392562
"27565",16186.0058906324
"27566",14354.5255017459
"27567",17328.8049808353
"27568",10513.8271795298
"27569",14469.8156409944
"27570",11034.8365745709
"27571",15758.4925649602
"27572",17675.0173238059
"27573",13589.4869950447
"27574",20486.7129560958
"27575",12583.5231846975
"27576",16002.983759078
"27577",12767.6863270973
"27578",12234.9587404844
"27579",16564.967492188
"27580",13698.3366654015
"27581",7992.00747476939
"27582",15688.7678660954
"27583",11990.7586364083
"27584",15735.8117518236
"27585",11238.8057862959
"27586",17489.9854840895
"27587",12565.4463238238
"27588",12376.9800593023
"27589",16025.5616303197
"27590",16225.497534732
"27591",15575.2832123971
"27592",15330.2238366422
"27593",13394.0718601959
"27594",20398.2037892075
"27595",20526.2625730999
"27596",20194.0077020515
"27597",12087.2723002717
"27598",18237.9848522439
"27599",18784.5946271124
"27600",14068.8992205
"27601",15155.9091250567
"27602",12933.4715621263
"27603",10855.235384617
"27604",20162.3423237903
"27605",16401.6046598723
"27606",11241.44476207
"27607",9151.63145658143
"27608",15987.859420971
"27609",11685.3414286128
"27610",20996.0741127206
"27611",15295.3679395435
"27612",9555.25568312262
"27613",17941.7804051821
"27614",13815.9114021441
"27615",15699.86881215
"27616",12260.9958500987
"27617",16981.5685952098
"27618",15926.5901140617
"27619",12760.7364264808
"27620",11888.8631220365
"27621",15073.4646910714
"27622",19188.5835605534
"27623",11051.3325248755
"27624",16418.5255174536
"27625",12627.7857678477
"27626",17135.7089896759
"27627",11590.2579167385
"27628",15591.8821331027
"27629",11383.7111311961
"27630",13187.82279179
"27631",15252.9590096369
"27632",19373.2714113525
"27633",13955.2950483302
"27634",16043.9116771242
"27635",9806.28848709717
"27636",12606.5883665944
"27637",13114.2319169428
"27638",16195.1277951756
"27639",16079.1521266209
"27640",20216.1217820451
"27641",15327.7650385894
"27642",10413.8032951316
"27643",7524.71931511667
"27644",15641.4592118324
"27645",15963.2091063499
"27646",18762.0689636692
"27647",7605.36898703696
"27648",12634.7190551125
"27649",17523.5859666584
"27650",15509.2803775469
"27651",12038.2783447732
"27652",13392.002442692
"27653",24363.8058579982
"27654",12580.2499839224
"27655",17084.7254173868
"27656",14754.9860647749
"27657",17754.5898941563
"27658",15902.9105565335
"27659",15839.8647115009
"27660",15105.8324382626
"27661",12535.5082422921
"27662",8399.39497425273
"27663",13942.9108324702
"27664",16320.4605616439
"27665",17907.8058321824
"27666",13087.9878136921
"27667",16404.4297650124
"27668",12765.9508853825
"27669",18716.8136023417
"27670",18440.8710441146
"27671",14856.7242628061
"27672",20084.0991850666
"27673",15459.4813447765
"27674",13141.4182478865
"27675",13815.7372808864
"27676",14934.2840151756
"27677",13255.4621288767
"27678",15843.1371220564
"27679",15138.8301932578
"27680",11530.0602744626
"27681",13925.8111494036
"27682",19408.4373323759
"27683",17167.5700322373
"27684",13311.6282287106
"27685",14892.1802904828
"27686",16284.5554484544
"27687",13435.5762154856
"27688",16192.2323576892
"27689",17024.2279604661
"27690",18711.4729248222
"27691",14359.8598547856
"27692",17260.6036851401
"27693",13890.5134334775
"27694",15217.2872936657
"27695",17571.0167516945
"27696",15274.1417878684
"27697",7469.84216190753
"27698",17477.7432550173
"27699",16936.9555269338
"27700",10300.6865359003
"27701",16712.3461964692
"27702",19345.6775278211
"27703",13596.2466414568
"27704",12263.2648109445
"27705",16147.0077828356
"27706",13174.242111259
"27707",14518.4008913055
"27708",12629.0734714668
"27709",14490.5265679166
"27710",15194.9442049915
"27711",11579.5070394842
"27712",9591.41258299936
"27713",16392.6946961297
"27714",19180.7551060028
"27715",13110.0730013122
"27716",13855.9429714928
"27717",17218.8877589365
"27718",15001.0690620011
"27719",15471.2589679206
"27720",12313.8697629339
"27721",17644.8419171092
"27722",14706.8369397838
"27723",18582.4434372366
"27724",14865.1662451015
"27725",16016.3465864138
"27726",8794.74838936385
"27727",15139.7837355656
"27728",14335.557843962
"27729",10693.3703155518
"27730",17378.7941196695
"27731",16131.2495671014
"27732",16846.3944552651
"27733",17558.2348495888
"27734",12990.5043191634
"27735",14658.609273159
"27736",16899.6057986986
"27737",15074.104864027
"27738",13504.9276314658
"27739",14764.2060269948
"27740",16218.2689453896
"27741",14750.7537780873
"27742",11444.5668535834
"27743",8840.30122201129
"27744",14437.2573928603
"27745",14908.8875064524
"27746",15289.6420629465
"27747",14932.5224760687
"27748",13146.0883321734
"27749",17756.7960785841
"27750",16833.04008882
"27751",17967.3076329668
"27752",16575.8988552995
"27753",14760.5180656977
"27754",16049.942581662
"27755",14465.2717446341
"27756",19449.4190248797
"27757",16838.3719408497
"27758",11090.1050356692
"27759",15444.6651179016
"27760",11394.6859219511
"27761",12304.2347075398
"27762",20066.189478333
"27763",9758.53932946808
"27764",14380.7066908606
"27765",14222.3657886491
"27766",16612.1435488088
"27767",18845.3130746856
"27768",21336.2560466821
"27769",15104.4304202781
"27770",16676.0286640507
"27771",14217.4140204932
"27772",17337.3469060571
"27773",12883.1113482949
"27774",16816.6377220848
"27775",12790.5172347448
"27776",14520.6258067138
"27777",7731.75659671189
"27778",14436.2908560442
"27779",14253.2452966703
"27780",17965.4352505304
"27781",13549.9778732458
"27782",13236.5976569744
"27783",18544.744660811
"27784",14888.4038332325
"27785",20316.6968098343
"27786",16504.0112152962
"27787",15639.4601735507
"27788",14104.6852771216
"27789",17297.2835813814
"27790",12994.9564239967
"27791",12700.2001587599
"27792",14059.6256459689
"27793",18108.6785699124
"27794",20127.2511033398
"27795",19953.4928102069
"27796",9548.54224468358
"27797",16253.7350569281
"27798",16356.3790757375
"27799",15371.6139837908
"27800",8432.90680825111
"27801",18042.4436061258
"27802",13021.9450265575
"27803",15242.8180128114
"27804",11660.0343680064
"27805",12750.4109175426
"27806",11622.3261709628
"27807",16279.139711808
"27808",14871.5291552422
"27809",16347.9307719731
"27810",12444.6824391203
"27811",6065.05277217908
"27812",13876.9884520013
"27813",19842.6956289189
"27814",14151.03166981
"27815",16631.5954296713
"27816",15286.3912318231
"27817",12222.7309903372
"27818",14412.1807870045
"27819",15574.2169673822
"27820",14281.9394613311
"27821",11033.5778482919
"27822",16626.8865696933
"27823",18238.1262394753
"27824",11562.1463473967
"27825",15917.7035955982
"27826",14415.8310999951
"27827",17295.7138731437
"27828",17117.2856381424
"27829",17654.2696186947
"27830",17225.9291035463
"27831",15957.0621846811
"27832",13633.0225757597
"27833",12617.8490979534
"27834",15767.3257415181
"27835",17640.9550434974
"27836",12970.1973453799
"27837",10781.3615291565
"27838",12800.9293087589
"27839",11506.5146500258
"27840",15037.6030603306
"27841",14573.1843493306
"27842",16603.8930617129
"27843",15599.6376271589
"27844",14369.1783005359
"27845",18670.7056218295
"27846",12914.8052805056
"27847",16046.8466867344
"27848",18766.8080426247
"27849",15813.2009155742
"27850",11662.3750694014
"27851",13536.0481396506
"27852",17396.0288267833
"27853",17897.3515226209
"27854",17658.163725866
"27855",13217.9989967963
"27856",20367.1233696454
"27857",15729.1569436015
"27858",15749.6946020393
"27859",7808.97158004185
"27860",14616.5242380199
"27861",8996.9292150147
"27862",23566.9044336408
"27863",11393.8451327371
"27864",19256.8152968167
"27865",14458.2838763091
"27866",13352.3775323196
"27867",10410.8173144219
"27868",14610.0610765902
"27869",11318.5423545224
"27870",8202.63232885935
"27871",12710.4720264642
"27872",19827.443005364
"27873",16539.1324974781
"27874",14878.8073841958
"27875",19151.2319320616
"27876",19185.9492384027
"27877",14241.0687678201
"27878",11449.9687993786
"27879",13657.4091133543
"27880",16996.4661731091
"27881",17521.4218613251
"27882",15940.6178215256
"27883",20334.3543300651
"27884",14807.4210837598
"27885",11568.1291623977
"27886",12802.2078952156
"27887",17224.7137491352
"27888",10828.7818401422
"27889",8887.54446833665
"27890",20617.6249039353
"27891",19919.1419829603
"27892",14426.3233728294
"27893",19028.3883480481
"27894",7873.15029673638
"27895",11850.4560026048
"27896",14839.6834643623
"27897",14479.6716610842
"27898",16091.7748302499
"27899",22480.4439702056
"27900",14588.1922833774
"27901",15870.2058604601
"27902",16833.2983274981
"27903",16597.5424767137
"27904",14837.3166006026
"27905",9835.82420339816
"27906",13096.7421167437
"27907",17557.4618270708
"27908",14136.9132172897
"27909",17819.317058075
"27910",15784.5464836447
"27911",15035.3181450891
"27912",15081.98101175
"27913",13158.7149496042
"27914",13430.4502121394
"27915",3567.62593287135
"27916",13879.7098368147
"27917",19059.5356639151
"27918",14905.4843921076
"27919",14860.0037181368
"27920",10271.4901464677
"27921",9667.67910879292
"27922",14768.3178679219
"27923",10510.4320358492
"27924",11874.1496463061
"27925",16662.3199698226
"27926",17316.3713561338
"27927",17251.1378093016
"27928",13010.277121764
"27929",14117.4159334417
"27930",13115.0831679745
"27931",17071.3014941086
"27932",6300.54686922202
"27933",17528.8624958915
"27934",11817.8667505469
"27935",11805.9034503488
"27936",14521.3833373559
"27937",14100.2927220275
"27938",14462.3166864038
"27939",14701.9837191525
"27940",18634.6009420443
"27941",13988.8036620365
"27942",13880.3965589643
"27943",13434.1059312472
"27944",10468.4171647059
"27945",11372.7242938809
"27946",11244.8593417492
"27947",20535.2748953495
"27948",13633.4127361109
"27949",18013.0774538065
"27950",12020.7590960202
"27951",17364.8211742892
"27952",20597.8206273872
"27953",17977.2746097346
"27954",17579.7104755952
"27955",15526.9319918728
"27956",21039.6151612317
"27957",14667.669331548
"27958",17489.2112391135
"27959",12998.4458333295
"27960",19661.1321218921
"27961",16101.6529988012
"27962",16306.8108252447
"27963",15312.2335413647
"27964",19689.2174676475
"27965",9397.70185356089
"27966",16225.0625594261
"27967",14273.2795024279
"27968",15363.3320943897
"27969",14705.2713100847
"27970",17461.9194202581
"27971",18129.8501034072
"27972",11622.5835099692
"27973",10208.4930792231
"27974",12739.6913545932
"27975",11451.7998476098
"27976",22628.8055233947
"27977",16926.4634181694
"27978",11561.8086987867
"27979",12913.4244763855
"27980",18433.4059773731
"27981",15602.260948246
"27982",11213.5487149943
"27983",16846.9703388569
"27984",12044.3812884449
"27985",10494.891830212
"27986",14765.1449480132
"27987",14202.9080497961
"27988",13500.3170374721
"27989",20279.0634323338
"27990",23706.625498962
"27991",18934.1426008497
"27992",18152.1235560579
"27993",16905.9726060806
"27994",16399.002372439
"27995",12377.5620982764
"27996",20946.2360852195
"27997",12339.1659584812
"27998",13772.0292580288
"27999",13757.3837535736
"28000",15959.436746487
"28001",12984.4712909706
"28002",14711.5993193722
"28003",10649.9148184098
"28004",15739.8147501339
"28005",17744.4682594532
"28006",15426.525290377
"28007",13455.4058449167
"28008",16140.544848467
"28009",15165.3539331591
"28010",18799.32559353
"28011",17130.9001111596
"28012",18159.6474313813
"28013",19427.4196616804
"28014",15325.2269197789
"28015",18196.8139762345
"28016",15170.9621370543
"28017",13844.4503559744
"28018",11574.4614286854
"28019",14251.5218091694
"28020",15969.2067060427
"28021",17663.416669154
"28022",12475.988081822
"28023",14790.8390126799
"28024",11403.4481056809
"28025",14935.2993389039
"28026",19177.9907111337
"28027",19765.0994348103
"28028",15526.7853359103
"28029",13616.8585697422
"28030",20709.1649803848
"28031",10854.5037509607
"28032",14731.7959462947
"28033",14979.7281650487
"28034",13373.3070285635
"28035",13282.5536966832
"28036",15402.3321520964
"28037",18573.777564815
"28038",13982.7364022244
"28039",11681.813578922
"28040",17329.2979200558
"28041",16638.1095565408
"28042",14783.18212824
"28043",17741.749250242
"28044",14728.6521568972
"28045",21480.3427138358
"28046",13926.9798031486
"28047",12637.4224003244
"28048",13674.2633429276
"28049",9260.25094503312
"28050",11769.2249427694
"28051",14418.4812212853
"28052",12109.6536895375
"28053",17991.0485160186
"28054",8286.03021104673
"28055",15372.6790749445
"28056",10764.6849731666
"28057",11936.6430506563
"28058",11566.9377577352
"28059",17418.4126481006
"28060",19996.7392139998
"28061",11152.5043479311
"28062",17480.000172115
"28063",16448.6068191322
"28064",16166.5626645777
"28065",20175.8504699058
"28066",10269.0961412604
"28067",17713.6676945691
"28068",15584.4969000857
"28069",15546.4188059806
"28070",11722.8309185988
"28071",15425.5412435714
"28072",16135.9175466451
"28073",10914.2001606503
"28074",18474.0573450533
"28075",19977.9138198112
"28076",17319.0516979772
"28077",13555.1597600846
"28078",12878.9397723535
"28079",12949.1147202061
"28080",15018.822966407
"28081",16495.2954346324
"28082",12979.2450905939
"28083",11244.7123774842
"28084",17453.2579725972
"28085",12762.1136411798
"28086",15374.5651273737
"28087",11286.3843614747
"28088",13549.8726519699
"28089",15988.3671940922
"28090",15089.2439406277
"28091",13645.430779406
"28092",15739.894303795
"28093",16294.8272233237
"28094",16139.1022144446
"28095",15389.5954457258
"28096",13024.5712160352
"28097",13075.0745398517
"28098",18627.7154674983
"28099",13738.3508919128
"28100",11839.2553449792
"28101",14859.5055892132
"28102",14642.8111881307
"28103",15150.4150301106
"28104",16268.5246315565
"28105",18321.4809442289
"28106",15389.9171912709
"28107",8707.74480821748
"28108",17062.6098682534
"28109",15739.1413542192
"28110",14634.484409601
"28111",14952.4422664596
"28112",13652.3108856303
"28113",14732.0198058595
"28114",18160.1632618094
"28115",21478.0278560788
"28116",9757.23701181552
"28117",20369.2882182637
"28118",16068.9589427674
"28119",12197.6287967857
"28120",18743.8973603684
"28121",14518.6045454313
"28122",12012.106063853
"28123",12694.5172817433
"28124",13632.4189818095
"28125",12751.9607815392
